0.003999,0.003999,23.765,18.075
34.104,34.104,201.03,120.35
5001,5001,5001,5001
5001,5001,5001,5001
0.44393,0.44393,12.65,25.915
5001,5001,5001,5001
0.005998,0.35595,24.72,23.211
0.004998,0.004998,23.767,81.243
0.026995,0.026995,29.436,15.773
0.12698,0.12698,35.44,104.56
0.004999,0.004999,23.765,9.5899
0.93586,0.93586,293.77,866.74
5001,5001,5001,5001
0.010998,0.010998,34.868,316.51
0.33395,0.33395,36.43,538.04
0.038994,0.038994,23.82,9.2529
5001,5001,5001,5001
5001,5001,5001,5001
0.20197,0.20197,7.67,26.853
10.869,10.869,168.83,37.976
0.37194,0.37194,34.584,23.184
0.25796,0.25796,23.786,9.4059
153.38,153.38,613.54,180.43
32.994,32.994,200.14,118.48
0.20897,0.20897,290.94,70.587
0.24396,0.24396,8.54,27.656
328.16,328.16,780.8,362.14
0.046992,0.046992,35.23,86.019
0.34395,0.55292,248.85,151.77
0.024996,0.024996,23.772,624.34
5001,5001,5001,5001
0.004999,0.004999,23.772,12.686
0.22197,0.22197,36.25,76.102
4398.6,4398.6,5001,4485
5001,5001,5001,5001
2978.1,2978.1,5001,3004.4
0.020996,0.020996,23.785,9.016
32.42,32.42,204.23,118.62
0.14098,0.14098,23.77,124.96
0.22096,0.83287,34.593,33.197
0.81388,0.81388,50.23,27.547
5001,5001,5001,5001
4617,4617,5001,4728.4
347.32,347.32,789.95,379.88
0.048992,0.048992,33.95,3665.1
0.009998,0.009998,23.788,9.007
0.051991,0.06099,25.54,79.475
6.2011,6.2011,333.74,282.98
5.0122,5.0122,161.54,30.573
0.032994,0.032994,36.83,0.061989
5001,5001,5001,5001
0.045992,0.045992,25.71,1255.2
4422.4,4422.4,5001,4508.9
0.027994,0.027994,31.615,26.96
0.024996,0.024996,34.796,5001
0.033994,0.033994,33.704,1342.2
390.66,390.66,833.38,424.47
0.14198,0.90986,296.85,46.91
5001,5001,5001,5001
0.014996,0.014996,23.997,267.7
0.069988,0.069988,37.35,113.67
0.022995,0.022995,23.773,8.929
1.2748,1.2748,91.373,28.363
32.804,32.804,199.94,119.51
5001,5001,5001,5001
368.44,368.44,810.01,454.46
1.0928,1.0928,36.14,84.744
0.032994,0.037994,23.792,5001
0.022996,0.022996,23.784,9.047
9.3576,9.3576,447.15,283.92
5001,5001,5001,5001
0.55991,0.55991,16.83,26.432
0.016997,0.016997,29.432,18.656
0.12598,0.12598,8.16,27.108
