Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
496,91,13,51.638,0,10.0,-1,0.001,1.0,1,51.638,28,0.4960000000000004,SAT,,0.03,
497,91,45,6.9513,0,10.0,-1,0.001,1.0,1,6.9513,28,0.4970000000000004,SAT,,0.029,
498,91,30,17.4289,0,10.0,-1,0.001,1.0,1,17.4289,28,0.4980000000000004,SAT,,0.03,
499,91,65,16.7893,0,10.0,-1,0.001,1.0,1,16.7893,28,0.4990000000000004,SAT,,0.029,
500,91,43,4.2047,0,10.0,-1,0.001,1.0,1,4.2047,28,0.5000000000000003,SAT,,0.029,
501,91,61,24.8596,0,10.0,-1,0.001,1.0,1,24.8596,28,0.5010000000000003,SAT,,0.029,
502,91,29,19.2288,0,10.0,-1,0.001,1.0,1,19.2288,28,0.5020000000000003,SAT,,0.03,
503,91,44,5.4096,0,10.0,-1,0.001,1.0,1,5.4096,28,0.5030000000000003,SAT,,0.029,
504,91,5,126.5916,0,10.0,-1,0.001,1.0,1,126.5916,28,0.5040000000000003,SAT,,0.029,
505,91,21,29.4085,0,10.0,-1,0.001,1.0,1,29.4085,28,0.5050000000000003,SAT,,0.029,
506,91,31,15.5337,0,10.0,-1,0.001,1.0,1,15.5337,28,0.5060000000000003,SAT,,0.028,
507,91,11,64.2953,0,10.0,-1,0.001,1.0,1,64.2953,28,0.5070000000000003,SAT,,0.029,
508,91,34,9.747,0,10.0,-1,0.001,1.0,1,9.747,28,0.5080000000000003,SAT,,0.03,
509,91,12,57.4942,0,10.0,-1,0.001,1.0,1,57.4942,28,0.5090000000000003,SAT,,0.028,
510,91,57,27.6999,0,10.0,-1,0.001,1.0,1,27.6999,28,0.5100000000000003,SAT,,0.028,
511,91,4,140.5461,0,10.0,-1,0.001,1.0,1,140.5461,28,0.5110000000000003,SAT,,0.03,
512,91,38,3.9708,0,10.0,-1,0.001,1.0,1,3.9708,28,0.5120000000000003,SAT,,0.03,
513,91,32,13.586,0,10.0,-1,0.001,1.0,1,13.586,28,0.5130000000000003,SAT,,0.029,
514,91,35,7.9752,0,10.0,-1,0.001,1.0,1,7.9752,28,0.5140000000000003,SAT,,0.028,
515,91,10,72.0886,0,10.0,-1,0.001,1.0,1,72.0886,28,0.5150000000000003,SAT,,0.028,
516,91,50,17.6667,0,10.0,-1,0.001,1.0,1,17.6667,28,0.5160000000000003,SAT,,0.029,
517,91,60,26.1812,0,10.0,-1,0.001,1.0,1,26.1812,28,0.5170000000000003,SAT,,0.029,
518,91,2,171.2706,0,10.0,-1,0.001,1.0,1,171.2706,28,0.5180000000000003,SAT,,0.028,
519,91,22,28.2919,0,10.0,-1,0.001,1.0,1,28.2919,28,0.5190000000000003,SAT,,0.029,
520,91,41,2.933,0,10.0,-1,0.001,1.0,1,2.933,28,0.5200000000000004,SAT,,0.029,
521,91,76,2.8395,0,10.0,-1,0.001,1.0,1,2.8395,28,0.5210000000000004,SAT,,0.028,
522,91,1,187.9585,0,10.0,-1,0.001,1.0,1,187.9585,28,0.5220000000000004,SAT,,0.029,
523,91,14,46.6656,0,10.0,-1,0.001,1.0,1,46.6656,28,0.5230000000000004,SAT,,0.03,
524,91,16,39.0678,0,10.0,-1,0.001,1.0,1,39.0678,28,0.5240000000000004,SAT,,0.03,
525,91,66,14.4318,0,10.0,-1,0.001,1.0,1,14.4318,28,0.5250000000000004,SAT,,0.029,
526,91,53,23.8066,0,10.0,-1,0.001,1.0,1,23.8066,28,0.5260000000000004,SAT,,0.029,
527,91,23,27.2378,0,10.0,-1,0.001,1.0,1,27.2378,28,0.5270000000000004,SAT,,0.029,
528,91,33,11.6377,0,10.0,-1,0.001,1.0,1,11.6377,28,0.5280000000000004,SAT,,0.028,
529,91,25,25.0454,0,10.0,-1,0.001,1.0,1,25.0454,28,0.5290000000000004,SAT,,0.028,
530,91,47,10.8405,0,10.0,-1,0.001,1.0,1,10.8405,28,0.5300000000000004,SAT,,0.029,
531,91,58,27.6265,0,10.0,-1,0.001,1.0,1,27.6265,28,0.5310000000000004,SAT,,0.029,
532,91,27,22.4283,0,10.0,-1,0.001,1.0,1,22.4283,28,0.5320000000000004,SAT,,0.028,
533,91,37,5.0312,0,10.0,-1,0.001,1.0,1,5.0312,28,0.5330000000000004,SAT,,0.029,
534,91,72,3.3878,0,10.0,-1,0.001,1.0,1,3.3878,28,0.5340000000000004,SAT,,0.028,
535,91,28,20.9014,0,10.0,-1,0.001,1.0,1,20.9014,28,0.5350000000000004,SAT,,0.028,
536,91,68,9.8691,0,10.0,-1,0.001,1.0,1,9.8691,28,0.5360000000000004,SAT,,0.029,
537,91,17,36.2658,0,10.0,-1,0.001,1.0,1,36.2658,28,0.5370000000000004,SAT,,0.029,
538,91,7,101.6779,0,10.0,-1,0.001,1.0,1,101.6779,28,0.5380000000000004,SAT,,0.029,
539,91,64,19.0887,0,10.0,-1,0.001,1.0,1,19.0887,28,0.5390000000000004,SAT,,0.03,
540,91,71,4.5264,0,10.0,-1,0.001,1.0,1,4.5264,28,0.5400000000000004,SAT,,0.028,
541,91,15,42.5036,0,10.0,-1,0.001,1.0,1,42.5036,28,0.5410000000000004,SAT,,0.029,
542,91,18,33.9995,0,10.0,-1,0.001,1.0,1,33.9995,28,0.5420000000000004,SAT,,0.029,
543,91,6,113.6256,0,10.0,-1,0.001,1.0,1,113.6256,28,0.5430000000000004,SAT,,0.029,
544,92,12,23.3198,0,10.0,-1,0.001,1.0,1,23.3198,28,0.5440000000000004,SAT,,0.029,
545,92,56,51.0113,0,10.0,-1,0.001,1.0,1,51.0113,28,0.5450000000000004,SAT,,0.029,
546,92,28,20.6821,0,10.0,-1,0.001,1.0,1,20.6821,28,0.5460000000000004,SAT,,0.029,
547,93,52,22.9707,0,10.0,-1,0.001,1.0,1,22.9707,29,0.5470000000000004,SAT,,0.029,
548,93,33,11.6426,0,10.0,-1,0.001,1.0,1,11.6426,29,0.5480000000000004,SAT,,0.031,
549,93,42,4.0161,0,10.0,-1,0.001,1.0,1,4.0161,29,0.5490000000000004,SAT,,0.028,
550,93,68,10.6853,0,10.0,-1,0.001,1.0,1,10.6853,29,0.5500000000000004,SAT,,0.029,
551,93,65,17.7126,0,10.0,-1,0.001,1.0,1,17.7126,29,0.5510000000000004,SAT,,0.029,
552,93,28,20.4224,0,10.0,-1,0.001,1.0,1,20.4224,29,0.5520000000000004,SAT,,0.029,
553,93,18,32.2768,0,10.0,-1,0.001,1.0,1,32.2768,29,0.5530000000000004,SAT,,0.028,
554,93,9,77.7504,0,10.0,-1,0.001,1.0,1,77.7504,29,0.5540000000000004,SAT,,0.029,
555,93,43,4.9014,0,10.0,-1,0.001,1.0,1,4.9014,29,0.5550000000000004,SAT,,0.03,
556,93,34,9.8376,0,10.0,-1,0.001,1.0,1,9.8376,29,0.5560000000000004,SAT,,0.03,
557,93,6,109.9248,0,10.0,-1,0.001,1.0,1,109.9248,29,0.5570000000000004,SAT,,0.028,
558,93,13,49.1555,0,10.0,-1,0.001,1.0,1,49.1555,29,0.5580000000000004,SAT,,0.029,
559,93,62,24.1935,0,10.0,-1,0.001,1.0,1,24.1935,29,0.5590000000000004,SAT,,0.029,
560,93,51,20.8799,0,10.0,-1,0.001,1.0,1,20.8799,29,0.5600000000000004,SAT,,0.029,
561,93,45,7.7421,0,10.0,-1,0.001,1.0,1,7.7421,29,0.5610000000000004,SAT,,0.03,
562,94,54,18.9202,0,10.0,-1,0.001,1.0,1,18.9202,29,0.5620000000000004,SAT,,0.029,
563,94,41,0.4953,0,10.0,-1,0.001,1.0,1,0.4953,29,0.5630000000000004,SAT,,0.029,
564,94,27,30.5302,0,10.0,-1,0.001,1.0,1,30.5302,29,0.5640000000000004,SAT,,0.029,
565,94,26,32.9081,0,10.0,-1,0.001,1.0,1,32.9081,29,0.5650000000000004,SAT,,0.029,
566,94,34,11.7702,0,10.0,-1,0.001,1.0,1,11.7702,29,0.5660000000000004,SAT,,0.029,
567,94,50,11.871,0,10.0,-1,0.001,1.0,1,11.871,29,0.5670000000000004,SAT,,0.028,
568,94,12,84.0702,0,10.0,-1,0.001,1.0,1,84.0702,29,0.5680000000000004,SAT,,0.029,
569,95,17,79.8821,0,10.0,-1,0.001,1.0,1,79.8821,30,0.5690000000000004,SAT,,0.028,
570,96,43,3.355,0,10.0,-1,0.001,1.0,1,3.355,30,0.5700000000000004,SAT,,0.028,
571,96,57,19.9791,0,10.0,-1,0.001,1.0,1,19.9791,30,0.5710000000000004,SAT,,0.029,
572,96,10,143.4077,0,10.0,-1,0.001,1.0,1,143.4077,30,0.5720000000000004,SAT,,0.029,
573,68,48,7.5444,0,10.0,-1,0.001,1.0,1,7.5444,30,0.5730000000000004,SAT,,0.03,
574,97,50,10.8453,0,10.0,-1,0.001,1.0,1,10.8453,30,0.5740000000000004,SAT,,0.03,
575,97,24,47.9151,0,10.0,-1,0.001,1.0,1,47.9151,30,0.5750000000000004,SAT,,0.029,
576,97,28,35.8063,0,10.0,-1,0.001,1.0,1,35.8063,30,0.5760000000000004,SAT,,0.028,
577,98,27,43.3521,0,10.0,-1,0.001,1.0,1,43.3521,30,0.5770000000000004,SAT,,0.03,
578,99,46,3.8069,0,10.0,-1,0.001,1.0,1,3.8069,30,0.5780000000000004,SAT,,0.028,
579,99,69,3.6899,0,10.0,-1,0.001,1.0,1,3.6899,30,0.5790000000000004,SAT,,0.028,
580,99,40,2.2622,0,10.0,-1,0.001,1.0,1,2.2622,30,0.5800000000000004,SAT,,0.029,
581,99,73,1.4867,0,10.0,-1,0.001,1.0,1,1.4867,30,0.5810000000000004,SAT,,0.029,
582,99,20,58.1518,0,10.0,-1,0.001,1.0,1,58.1518,30,0.5820000000000004,SAT,,0.029,
583,99,47,5.3256,0,10.0,-1,0.001,1.0,1,5.3256,30,0.5830000000000004,SAT,,0.029,
584,99,2,241.9928,0,10.0,-1,0.001,1.0,1,241.9928,30,0.5840000000000004,SAT,,0.03,
585,52,46,4.4924,0,10.0,-1,0.001,1.0,1,4.4924,31,0.5850000000000004,SAT,,0.029,
586,100,25,19.6981,0,10.0,-1,0.001,1.0,1,19.6981,31,0.5860000000000004,SAT,,0.029,
587,100,55,51.505,0,10.0,-1,0.001,1.0,1,51.505,31,0.5870000000000004,SAT,,0.028,
588,100,33,19.6664,0,10.0,-1,0.001,1.0,1,19.6664,31,0.5880000000000004,SAT,,0.03,
589,38,18,20.7372,0,10.0,-1,0.001,1.0,1,20.7372,31,0.5890000000000004,SAT,,0.029,
590,38,16,23.1596,0,10.0,-1,0.001,1.0,1,23.1596,31,0.5900000000000004,SAT,,0.029,
591,38,8,62.9472,0,10.0,-1,0.001,1.0,1,62.9472,31,0.5910000000000004,SAT,,0.028,
592,38,53,35.3249,0,10.0,-1,0.001,1.0,1,35.3249,31,0.5920000000000004,SAT,,0.027,
593,38,33,13.9818,0,10.0,-1,0.001,1.0,1,13.9818,31,0.5930000000000004,SAT,,0.029,
594,38,61,36.3248,0,10.0,-1,0.001,1.0,1,36.3248,31,0.5940000000000004,SAT,,0.029,
595,38,2,133.118,0,10.0,-1,0.001,1.0,1,133.118,31,0.5950000000000004,SAT,,0.028,
596,38,46,18.6014,0,10.0,-1,0.001,1.0,1,18.6014,31,0.5960000000000004,SAT,,0.028,
597,38,34,12.8656,0,10.0,-1,0.001,1.0,1,12.8656,31,0.5970000000000004,SAT,,0.028,
598,38,40,9.9614,0,10.0,-1,0.001,1.0,1,9.9614,31,0.5980000000000004,SAT,,0.029,
599,38,45,16.3955,0,10.0,-1,0.001,1.0,1,16.3955,31,0.5990000000000004,SAT,,0.03,
600,38,49,26.1083,0,10.0,-1,0.001,1.0,1,26.1083,31,0.6000000000000004,SAT,,0.028,
601,38,71,12.9334,0,10.0,-1,0.001,1.0,1,12.9334,31,0.6010000000000004,SAT,,0.029,
602,38,6,82.4934,0,10.0,-1,0.001,1.0,1,82.4934,31,0.6020000000000004,SAT,,0.029,
603,38,58,39.3609,0,10.0,-1,0.001,1.0,1,39.3609,31,0.6030000000000004,SAT,,0.029,
604,101,6,189.9686,0,10.0,-1,0.001,1.0,1,189.9686,32,0.6040000000000004,SAT,,0.029,
605,102,61,17.4851,0,10.0,-1,0.001,1.0,1,17.4851,32,0.6050000000000004,SAT,,0.029,
606,102,22,48.8461,0,10.0,-1,0.001,1.0,1,48.8461,32,0.6060000000000004,SAT,,0.029,
607,102,73,0.9921,0,10.0,-1,0.001,1.0,1,0.9921,32,0.6070000000000004,SAT,,0.029,
608,82,25,50.0885,0,10.0,-1,0.001,1.0,1,50.0885,32,0.6080000000000004,SAT,,0.029,
609,103,10,1.4168,0,10.0,-1,0.001,1.0,1,1.4168,32,0.6090000000000004,SAT,,0.03,
610,103,57,125.9951,0,10.0,-1,0.001,1.0,1,125.9951,32,0.6100000000000004,SAT,,0.03,
611,103,48,105.3832,0,10.0,-1,0.001,1.0,1,105.3832,32,0.6110000000000004,SAT,,0.028,
612,70,7,174.7876,0,10.0,-1,0.001,1.0,1,174.7876,32,0.6120000000000004,SAT,,0.029,
613,104,12,64.8739,0,10.0,-1,0.001,1.0,1,64.8739,32,0.6130000000000004,SAT,,0.029,
614,101,24,53.3163,0,10.0,-1,0.001,1.0,1,53.3163,33,0.6140000000000004,SAT,,0.029,
615,105,15,11.7566,0,10.0,-1,0.001,1.0,1,11.7566,33,0.6150000000000004,SAT,,0.028,
616,105,30,81.3135,0,10.0,-1,0.001,1.0,1,81.3135,33,0.6160000000000004,SAT,,0.028,
617,105,69,124.0688,0,10.0,-1,0.001,1.0,1,124.0688,33,0.6170000000000004,SAT,,0.029,
618,82,60,18.4822,0,10.0,-1,0.001,1.0,1,18.4822,33,0.6180000000000004,SAT,,0.028,
619,106,53,84.939,0,10.0,-1,0.001,1.0,1,84.939,33,0.6190000000000004,SAT,,0.029,
620,70,25,50.0981,0,10.0,-1,0.001,1.0,1,50.0981,33,0.6200000000000004,SAT,,0.029,
621,107,42,0.9184,0,10.0,-1,0.001,1.0,1,0.9184,33,0.6210000000000004,SAT,,0.029,
622,107,26,28.9664,0,10.0,-1,0.001,1.0,1,28.9664,33,0.6220000000000004,SAT,,0.028,
623,107,3,180.9207,0,10.0,-1,0.001,1.0,1,180.9207,33,0.6230000000000004,SAT,,0.028,
624,68,52,14.6775,0,10.0,-1,0.001,1.0,1,14.6775,34,0.6240000000000004,SAT,,0.029,
625,108,23,51.5453,0,10.0,-1,0.001,1.0,1,51.5453,34,0.6250000000000004,SAT,,0.028,
626,109,76,36.3509,0,10.0,-1,0.001,1.0,1,36.3509,34,0.6260000000000004,SAT,,0.029,
627,110,55,92.6028,0,10.0,-1,0.001,1.0,1,92.6028,34,0.6270000000000004,SAT,,0.029,
628,111,65,65.5582,0,10.0,-1,0.001,1.0,1,65.5582,34,0.6280000000000004,SAT,,0.029,
629,112,56,93.9664,0,10.0,-1,0.001,1.0,1,93.9664,34,0.6290000000000004,SAT,,0.029,
630,113,42,44.4976,0,10.0,-1,0.001,1.0,1,44.4976,34,0.6300000000000004,SAT,,0.03,
631,114,43,80.688,0,10.0,-1,0.001,1.0,1,80.688,34,0.6310000000000004,SAT,,0.029,
632,115,49,64.5081,0,10.0,-1,0.001,1.0,1,64.5081,34,0.6320000000000005,SAT,,0.029,
633,116,27,43.1608,0,10.0,-1,0.001,1.0,1,43.1608,34,0.6330000000000005,SAT,,0.029,
634,117,21,15.569,0,10.0,-1,0.001,1.0,1,15.569,35,0.6340000000000005,SAT,,0.029,
635,117,41,35.8956,0,10.0,-1,0.001,1.0,1,35.8956,35,0.6350000000000005,SAT,,0.029,
636,117,1,91.036,0,10.0,-1,0.001,1.0,1,91.036,35,0.6360000000000005,SAT,,0.028,
637,117,5,49.1882,0,10.0,-1,0.001,1.0,1,49.1882,35,0.6370000000000005,SAT,,0.029,
638,117,33,30.2332,0,10.0,-1,0.001,1.0,1,30.2332,35,0.6380000000000005,SAT,,0.029,
639,117,46,47.7758,0,10.0,-1,0.001,1.0,1,47.7758,35,0.6390000000000005,SAT,,0.029,
640,117,60,70.0008,0,10.0,-1,0.001,1.0,1,70.0008,35,0.6400000000000005,SAT,,0.029,
641,117,48,53.831,0,10.0,-1,0.001,1.0,1,53.831,35,0.6410000000000005,SAT,,0.028,
642,117,61,68.3436,0,10.0,-1,0.001,1.0,1,68.3436,35,0.6420000000000005,SAT,,0.028,
643,117,8,27.0523,0,10.0,-1,0.001,1.0,1,27.0523,35,0.6430000000000005,SAT,,0.029,
644,117,39,33.1621,0,10.0,-1,0.001,1.0,1,33.1621,35,0.6440000000000005,SAT,,0.029,
645,117,42,37.7225,0,10.0,-1,0.001,1.0,1,37.7225,35,0.6450000000000005,SAT,,0.03,
646,117,14,7.874,0,10.0,-1,0.001,1.0,1,7.874,35,0.6460000000000005,SAT,,0.028,
647,117,69,45.3538,0,10.0,-1,0.001,1.0,1,45.3538,35,0.6470000000000005,SAT,,0.03,
648,117,32,29.9774,0,10.0,-1,0.001,1.0,1,29.9774,35,0.6480000000000005,SAT,,0.029,
649,118,51,27.4813,0,10.0,-1,0.001,1.0,1,27.4813,35,0.6490000000000005,SAT,,0.029,
650,118,68,16.3516,0,10.0,-1,0.001,1.0,1,16.3516,35,0.6500000000000005,SAT,,0.055,
651,118,23,21.4896,0,10.0,-1,0.001,1.0,1,21.4896,35,0.6510000000000005,SAT,,0.029,
652,118,28,18.9174,0,10.0,-1,0.001,1.0,1,18.9174,35,0.6520000000000005,SAT,,0.029,
653,118,15,29.4818,0,10.0,-1,0.001,1.0,1,29.4818,35,0.6530000000000005,SAT,,0.029,
654,118,12,41.3479,0,10.0,-1,0.001,1.0,1,41.3479,35,0.6540000000000005,SAT,,0.028,
655,118,42,8.729,0,10.0,-1,0.001,1.0,1,8.729,35,0.6550000000000005,SAT,,0.029,
656,119,21,19.9852,0,10.0,-1,0.001,1.0,1,19.9852,36,0.6560000000000005,SAT,,0.029,
657,119,30,17.2098,0,10.0,-1,0.001,1.0,1,17.2098,36,0.6570000000000005,SAT,,0.03,
658,119,69,16.9028,0,10.0,-1,0.001,1.0,1,16.9028,36,0.6580000000000005,SAT,,0.03,
659,120,45,3.4094,0,10.0,-1,0.001,1.0,1,3.4094,36,0.6590000000000005,SAT,,0.03,
660,120,41,0.6804,0,10.0,-1,0.001,1.0,1,0.6804,36,0.6600000000000005,SAT,,0.029,
661,120,22,37.2669,0,10.0,-1,0.001,1.0,1,37.2669,36,0.6610000000000005,SAT,,0.028,
662,120,43,1.2608,0,10.0,-1,0.001,1.0,1,1.2608,36,0.6620000000000005,SAT,,0.028,
663,120,20,41.3173,0,10.0,-1,0.001,1.0,1,41.3173,36,0.6630000000000005,SAT,,0.028,
664,120,21,39.208,0,10.0,-1,0.001,1.0,1,39.208,36,0.6640000000000005,SAT,,0.029,
665,120,11,83.6244,0,10.0,-1,0.001,1.0,1,83.6244,36,0.6650000000000005,SAT,,0.03,
666,121,46,18.3948,0,10.0,-1,0.001,1.0,1,18.3948,36,0.6660000000000005,SAT,,0.029,
667,70,24,53.3413,0,10.0,-1,0.001,1.0,1,53.3413,37,0.6670000000000005,SAT,,0.028,
668,122,48,87.5559,0,10.0,-1,0.001,1.0,1,87.5559,37,0.6680000000000005,SAT,,0.029,
669,123,54,17.573,0,10.0,-1,0.001,1.0,1,17.573,37,0.6690000000000005,SAT,,0.029,
670,123,62,16.0476,0,10.0,-1,0.001,1.0,1,16.0476,37,0.6700000000000005,SAT,,0.029,
671,123,73,3.1913,0,10.0,-1,0.001,1.0,1,3.1913,37,0.6710000000000005,SAT,,0.029,
672,123,9,147.6336,0,10.0,-1,0.001,1.0,1,147.6336,37,0.6720000000000005,SAT,,0.029,
673,123,53,16.2457,0,10.0,-1,0.001,1.0,1,16.2457,37,0.6730000000000005,SAT,,0.029,
674,123,30,32.8963,0,10.0,-1,0.001,1.0,1,32.8963,37,0.6740000000000005,SAT,,0.029,
675,123,46,4.5646,0,10.0,-1,0.001,1.0,1,4.5646,37,0.6750000000000005,SAT,,0.028,
676,124,2,36.9957,0,10.0,-1,0.001,1.0,1,36.9957,37,0.6760000000000005,SAT,,0.029,
677,124,41,83.5515,0,10.0,-1,0.001,1.0,1,83.5515,37,0.6770000000000005,SAT,,0.029,
678,124,27,53.222,0,10.0,-1,0.001,1.0,1,53.222,37,0.6780000000000005,SAT,,0.029,
679,125,22,32.3208,0,10.0,-1,0.001,1.0,1,32.3208,38,0.6790000000000005,SAT,,0.028,
680,126,65,90.459,0,10.0,-1,0.001,1.0,1,90.459,38,0.6800000000000005,SAT,,0.029,
681,127,60,23.5266,0,10.0,-1,0.001,1.0,1,23.5266,38,0.6810000000000005,SAT,,0.03,
682,127,43,2.5244,0,10.0,-1,0.001,1.0,1,2.5244,38,0.6820000000000005,SAT,,0.031,
683,127,11,72.9261,0,10.0,-1,0.001,1.0,1,72.9261,38,0.6830000000000005,SAT,,0.029,
684,128,49,10.3995,0,10.0,-1,0.001,1.0,1,10.3995,38,0.6840000000000005,SAT,,0.029,
685,128,71,1.4889,0,10.0,-1,0.001,1.0,1,1.4889,38,0.6850000000000005,SAT,,0.028,
686,128,1,224.7131,0,10.0,-1,0.001,1.0,1,224.7131,38,0.6860000000000005,SAT,,0.028,
687,129,55,23.7793,0,10.0,-1,0.001,1.0,1,23.7793,38,0.6870000000000005,SAT,,0.028,
688,129,70,4.2095,0,10.0,-1,0.001,1.0,1,4.2095,38,0.6880000000000005,SAT,,0.027,
689,129,14,54.0706,0,10.0,-1,0.001,1.0,1,54.0706,38,0.6890000000000005,SAT,,0.028,
690,130,13,58.1059,0,10.0,-1,0.001,1.0,1,58.1059,39,0.6900000000000005,SAT,,0.029,
691,131,36,47.2242,0,10.0,-1,0.001,1.0,1,47.2242,39,0.6910000000000005,SAT,,0.029,
692,52,42,2.3909,0,10.0,-1,0.001,1.0,1,2.3909,39,0.6920000000000005,SAT,,0.029,
693,132,75,2.3155,0,10.0,-1,0.001,1.0,1,2.3155,39,0.6930000000000005,SAT,,0.029,
694,132,63,14.3671,0,10.0,-1,0.001,1.0,1,14.3671,39,0.6940000000000005,SAT,,0.029,
695,132,12,96.5481,0,10.0,-1,0.001,1.0,1,96.5481,39,0.6950000000000005,SAT,,0.029,
696,133,3,166.2361,0,10.0,-1,0.001,1.0,1,166.2361,39,0.6960000000000005,SAT,,0.03,
697,134,19,37.065,0,10.0,-1,0.001,1.0,1,37.065,39,0.6970000000000005,SAT,,0.028,
698,135,28,22.3413,0,10.0,-1,0.001,1.0,1,22.3413,39,0.6980000000000005,SAT,,0.029,
699,136,20,39.8893,0,10.0,-1,0.001,1.0,1,39.8893,39,0.6990000000000005,SAT,,0.03,
700,137,74,1.3316,0,10.0,-1,0.001,1.0,1,1.3316,39,0.7000000000000005,SAT,,0.029,
701,137,22,31.4524,0,10.0,-1,0.001,1.0,1,31.4524,39,0.7010000000000005,SAT,,0.029,
702,137,49,13.3385,0,10.0,-1,0.001,1.0,1,13.3385,39,0.7020000000000005,SAT,,0.028,
703,137,28,22.3423,0,10.0,-1,0.001,1.0,1,22.3423,39,0.7030000000000005,SAT,,0.028,
704,137,12,64.2416,0,10.0,-1,0.001,1.0,1,64.2416,39,0.7040000000000005,SAT,,0.029,
705,137,71,3.1383,0,10.0,-1,0.001,1.0,1,3.1383,39,0.7050000000000005,SAT,,0.029,
706,137,46,7.0105,0,10.0,-1,0.001,1.0,1,7.0105,39,0.7060000000000005,SAT,,0.028,
707,133,14,52.6445,0,10.0,-1,0.001,1.0,1,52.6445,40,0.7070000000000005,SAT,,0.028,
708,138,48,14.0824,0,10.0,-1,0.001,1.0,1,14.0824,40,0.7080000000000005,SAT,,0.029,
709,138,6,109.4616,0,10.0,-1,0.001,1.0,1,109.4616,40,0.7090000000000005,SAT,,0.029,
710,138,53,24.9605,0,10.0,-1,0.001,1.0,1,24.9605,40,0.7100000000000005,SAT,,0.029,
711,139,63,19.1043,0,10.0,-1,0.001,1.0,1,19.1043,40,0.7110000000000005,SAT,,0.029,
712,139,37,4.4973,0,10.0,-1,0.001,1.0,1,4.4973,40,0.7120000000000005,SAT,,0.029,
713,139,42,2.0498,0,10.0,-1,0.001,1.0,1,2.0498,40,0.7130000000000005,SAT,,0.029,
714,139,33,11.8986,0,10.0,-1,0.001,1.0,1,11.8986,40,0.7140000000000005,SAT,,0.029,
715,139,2,182.6359,0,10.0,-1,0.001,1.0,1,182.6359,40,0.7150000000000005,SAT,,0.029,
716,139,24,28.7573,0,10.0,-1,0.001,1.0,1,28.7573,40,0.7160000000000005,SAT,,0.03,
717,139,41,1.7501,0,10.0,-1,0.001,1.0,1,1.7501,40,0.7170000000000005,SAT,,0.029,
718,70,15,91.6371,0,10.0,-1,0.001,1.0,1,91.6371,41,0.7180000000000005,SAT,,0.028,
719,140,53,23.3842,0,10.0,-1,0.001,1.0,1,23.3842,41,0.7190000000000005,SAT,,0.029,
720,140,13,52.7331,0,10.0,-1,0.001,1.0,1,52.7331,41,0.7200000000000005,SAT,,0.029,
721,140,12,58.6599,0,10.0,-1,0.001,1.0,1,58.6599,41,0.7210000000000005,SAT,,0.028,
722,141,68,5.9392,0,10.0,-1,0.001,1.0,1,5.9392,41,0.7220000000000005,SAT,,0.029,
723,141,18,75.2158,0,10.0,-1,0.001,1.0,1,75.2158,41,0.7230000000000005,SAT,,0.029,
724,141,49,9.3177,0,10.0,-1,0.001,1.0,1,9.3177,41,0.7240000000000005,SAT,,0.028,
725,142,58,19.7166,0,10.0,-1,0.001,1.0,1,19.7166,41,0.7250000000000005,SAT,,0.029,
726,142,51,12.7902,0,10.0,-1,0.001,1.0,1,12.7902,41,0.7260000000000005,SAT,,0.03,
727,142,70,2.4315,0,10.0,-1,0.001,1.0,1,2.4315,41,0.7270000000000005,SAT,,0.029,
728,142,7,155.7597,0,10.0,-1,0.001,1.0,1,155.7597,41,0.7280000000000005,SAT,,0.03,
729,142,26,39.586,0,10.0,-1,0.001,1.0,1,39.586,41,0.7290000000000005,SAT,,0.028,
730,142,68,5.0606,0,10.0,-1,0.001,1.0,1,5.0606,41,0.7300000000000005,SAT,,0.028,
731,142,71,1.6237,0,10.0,-1,0.001,1.0,1,1.6237,41,0.7310000000000005,SAT,,0.029,
732,143,31,29.4791,0,10.0,-1,0.001,1.0,1,29.4791,42,0.7320000000000005,SAT,,0.029,
733,144,37,8.3935,0,10.0,-1,0.001,1.0,1,8.3935,42,0.7330000000000005,SAT,,0.029,
734,144,7,79.4655,0,10.0,-1,0.001,1.0,1,79.4655,42,0.7340000000000005,SAT,,0.029,
735,144,14,32.3926,0,10.0,-1,0.001,1.0,1,32.3926,42,0.7350000000000005,SAT,,0.03,
736,145,37,9.9544,0,10.0,-1,0.001,1.0,1,9.9544,42,0.7360000000000005,SAT,,0.028,
737,145,35,15.6442,0,10.0,-1,0.001,1.0,1,15.6442,42,0.7370000000000005,SAT,,0.03,
738,145,73,3.2836,0,10.0,-1,0.001,1.0,1,3.2836,42,0.7380000000000005,SAT,,0.029,
739,145,67,7.5167,0,10.0,-1,0.001,1.0,1,7.5167,42,0.7390000000000005,SAT,,0.03,
740,145,59,19.2587,0,10.0,-1,0.001,1.0,1,19.2587,42,0.7400000000000005,SAT,,0.028,
741,145,54,17.5932,0,10.0,-1,0.001,1.0,1,17.5932,42,0.7410000000000005,SAT,,0.03,
742,145,20,67.3489,0,10.0,-1,0.001,1.0,1,67.3489,42,0.7420000000000005,SAT,,0.029,
743,145,2,262.3655,0,10.0,-1,0.001,1.0,1,262.3655,42,0.7430000000000005,SAT,,0.029,
